"Transaction unique identifier","Price","Date of Transfer","Property Type","Old/New","Duration","Town/City","District","County","PPDCategory Type","Record Status - monthly file only"
"{50F18103-E2C8-9FD5-E050-A8C063054923}","155000","2017-04-24 00:00","F","N","L","ALTRINCHAM","TRAFFORD","GREATER MANCHESTER","B","A"
"{50F18103-E2C9-9FD5-E050-A8C063054923}","160000","2017-04-24 00:00","F","N","L","ALTRINCHAM","TRAFFORD","GREATER MANCHESTER","B","A"
"{50F18103-E2D8-9FD5-E050-A8C063054923}","170000","2017-04-24 00:00","F","N","L","ALTRINCHAM","TRAFFORD","GREATER MANCHESTER","B","A"
"{50F18103-E2DC-9FD5-E050-A8C063054923}","7050","2017-01-09 00:00","O","N","F","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-E2E2-9FD5-E050-A8C063054923}","4200000","2017-01-06 00:00","O","N","F","MANCHESTER","TRAFFORD","GREATER MANCHESTER","B","A"
"{50F18103-E2E6-9FD5-E050-A8C063054923}","49054","2017-01-05 00:00","O","N","L","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-E2E8-9FD5-E050-A8C063054923}","1075","2017-01-06 00:00","O","N","F","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2E9-9FD5-E050-A8C063054923}","55000","2017-01-05 00:00","F","N","L","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2EA-9FD5-E050-A8C063054923}","55000","2017-01-05 00:00","F","N","L","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2EB-9FD5-E050-A8C063054923}","58000","2017-01-05 00:00","F","N","L","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2EE-9FD5-E050-A8C063054923}","68000","2017-01-05 00:00","F","N","L","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2F0-9FD5-E050-A8C063054923}","7135","2017-01-23 00:00","O","N","F","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2F1-9FD5-E050-A8C063054923}","950","2017-01-25 00:00","O","N","F","MANCHESTER","BURY","GREATER MANCHESTER","B","A"
"{50F18103-E2F3-9FD5-E050-A8C063054923}","60000","2017-01-05 00:00","F","N","L","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2F4-9FD5-E050-A8C063054923}","81000","2017-01-05 00:00","F","N","L","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2F5-9FD5-E050-A8C063054923}","93000","2017-01-26 00:00","O","N","F","MANCHESTER","TRAFFORD","GREATER MANCHESTER","B","A"
"{50F18103-E2F6-9FD5-E050-A8C063054923}","1100","2017-01-16 00:00","O","N","F","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2F7-9FD5-E050-A8C063054923}","400","2017-01-16 00:00","O","N","F","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2F8-9FD5-E050-A8C063054923}","110000","2017-01-27 00:00","O","N","F","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2F9-9FD5-E050-A8C063054923}","10000","2017-01-16 00:00","O","N","L","ROCHDALE","ROCHDALE","GREATER MANCHESTER","B","A"
"{50F18103-E2FA-9FD5-E050-A8C063054923}","1315","2017-01-16 00:00","O","N","L","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E2FB-9FD5-E050-A8C063054923}","10000","2017-01-16 00:00","O","N","L","MANCHESTER","MANCHESTER","GREATER MANCHESTER","B","A"
"{50F18103-E2FC-9FD5-E050-A8C063054923}","1275","2017-01-16 00:00","O","N","L","BOLTON","BOLTON","GREATER MANCHESTER","B","A"
"{50F18103-E57C-9FD5-E050-A8C063054923}","680000","2017-04-07 00:00","O","N","F","LONDON","BARNET","GREATER LONDON","B","A"
"{50F18103-E57D-9FD5-E050-A8C063054923}","550000","2017-04-28 00:00","S","N","F","LONDON","BARNET","GREATER LONDON","B","A"
"{50F18103-E57E-9FD5-E050-A8C063054923}","590000","2017-04-27 00:00","O","N","F","RUISLIP","HILLINGDON","GREATER LONDON","B","A"
"{50F18103-E57F-9FD5-E050-A8C063054923}","875000","2017-05-05 00:00","O","N","F","STANMORE","HARROW","GREATER LONDON","B","A"
"{50F18103-E580-9FD5-E050-A8C063054923}","865000","2017-05-17 00:00","T","N","F","LONDON","HARINGEY","GREATER LONDON","B","A"
"{50F18103-E581-9FD5-E050-A8C063054923}","4000","2017-03-31 00:00","O","N","F","LONDON","HARINGEY","GREATER LONDON","B","A"
"{50F18103-E582-9FD5-E050-A8C063054923}","210000","2017-03-10 00:00","T","N","F","SOUTHALL","EALING","GREATER LONDON","B","A"
"{50F18103-E583-9FD5-E050-A8C063054923}","110000","2017-04-25 00:00","O","N","F","LONDON","ENFIELD","GREATER LONDON","B","A"
"{50F18103-E584-9FD5-E050-A8C063054923}","1600000","2017-05-19 00:00","O","N","F","HAYES","HILLINGDON","GREATER LONDON","B","A"
"{4E95D757-19BC-EDA1-E050-A8C0630539E2}","565000","2017-04-19 00:00","D","N","F","SHEFFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19BD-EDA1-E050-A8C0630539E2}","197000","2017-04-20 00:00","T","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19BE-EDA1-E050-A8C0630539E2}","235699","2017-03-23 00:00","T","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-19BF-EDA1-E050-A8C0630539E2}","416000","2017-04-07 00:00","D","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19C0-EDA1-E050-A8C0630539E2}","175000","2017-01-06 00:00","T","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-19C1-EDA1-E050-A8C0630539E2}","245000","2017-02-21 00:00","S","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19C2-EDA1-E050-A8C0630539E2}","185000","2017-03-27 00:00","T","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19C3-EDA1-E050-A8C0630539E2}","275000","2017-04-07 00:00","S","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19C4-EDA1-E050-A8C0630539E2}","170000","2017-03-31 00:00","S","N","L","DUNSTABLE","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19C5-EDA1-E050-A8C0630539E2}","291000","2017-01-24 00:00","S","N","F","BIGGLESWADE","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19C6-EDA1-E050-A8C0630539E2}","345000","2017-02-24 00:00","D","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19C7-EDA1-E050-A8C0630539E2}","712500","2017-03-15 00:00","D","N","F","HITCHIN","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19C8-EDA1-E050-A8C0630539E2}","385000","2017-04-07 00:00","D","N","F","LEIGHTON BUZZARD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19C9-EDA1-E050-A8C0630539E2}","290000","2017-03-24 00:00","S","N","F","DUNSTABLE","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19CA-EDA1-E050-A8C0630539E2}","321000","2017-03-31 00:00","D","N","F","SANDY","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19CB-EDA1-E050-A8C0630539E2}","380000","2017-03-24 00:00","D","N","F","BEDFORD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19CC-EDA1-E050-A8C0630539E2}","170000","2017-02-10 00:00","F","N","L","BEDFORD","BEDFORD","BEDFORD","B","A"
"{4E95D757-19CD-EDA1-E050-A8C0630539E2}","153000","2017-03-24 00:00","F","N","L","LEIGHTON BUZZARD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","B","A"
"{4E95D757-19CF-EDA1-E050-A8C0630539E2}","210000","2017-03-24 00:00","S","N","F","SANDY","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19D0-EDA1-E050-A8C0630539E2}","235000","2017-04-07 00:00","S","N","F","BEDFORD","BEDFORD","BEDFORD","A","A"
"{4E95D757-19D1-EDA1-E050-A8C0630539E2}","246000","2017-03-31 00:00","D","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-19D2-EDA1-E050-A8C0630539E2}","485000","2017-03-16 00:00","D","N","F","MILTON KEYNES","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19D3-EDA1-E050-A8C0630539E2}","417500","2017-03-29 00:00","D","N","F","HITCHIN","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19D5-EDA1-E050-A8C0630539E2}","425000","2017-04-21 00:00","D","N","F","LEIGHTON BUZZARD","CENTRAL BEDFORDSHIRE","CENTRAL BEDFORDSHIRE","A","A"
"{4E95D757-19D6-EDA1-E050-A8C0630539E2}","291000","2017-04-10 00:00","D","N","F","LUTON","LUTON","LUTON","A","A"
"{4E95D757-1C62-EDA1-E050-A8C0630539E2}","1075000","2017-02-03 00:00","F","Y","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1C63-EDA1-E050-A8C0630539E2}","845060","2017-02-10 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1C64-EDA1-E050-A8C0630539E2}","360000","2017-02-17 00:00","S","N","F","RAINHAM","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C66-EDA1-E050-A8C0630539E2}","400000","2017-02-24 00:00","S","N","F","RAINHAM","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C67-EDA1-E050-A8C0630539E2}","910000","2017-02-24 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1C69-EDA1-E050-A8C0630539E2}","2350000","2017-03-16 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1C6B-EDA1-E050-A8C0630539E2}","499950","2017-02-16 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1C6C-EDA1-E050-A8C0630539E2}","515000","2017-02-02 00:00","T","Y","F","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1C6E-EDA1-E050-A8C0630539E2}","191250","2017-02-17 00:00","F","Y","L","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1C6F-EDA1-E050-A8C0630539E2}","277500","2017-02-17 00:00","F","Y","L","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1C72-EDA1-E050-A8C0630539E2}","202500","2017-02-27 00:00","F","Y","L","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1C74-EDA1-E050-A8C0630539E2}","277500","2017-02-22 00:00","F","Y","L","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1C7C-EDA1-E050-A8C0630539E2}","198750","2017-02-23 00:00","F","Y","L","ILFORD","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1C7D-EDA1-E050-A8C0630539E2}","490000","2017-02-16 00:00","F","N","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1C7E-EDA1-E050-A8C0630539E2}","155000","2017-03-10 00:00","F","Y","L","ROMFORD","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C7F-EDA1-E050-A8C0630539E2}","260000","2017-03-07 00:00","F","Y","L","ROMFORD","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C80-EDA1-E050-A8C0630539E2}","12794415","2017-03-17 00:00","F","N","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1C81-EDA1-E050-A8C0630539E2}","725000","2017-03-03 00:00","F","Y","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1C82-EDA1-E050-A8C0630539E2}","770000","2017-03-08 00:00","F","Y","L","LONDON","HAMMERSMITH AND FULHAM","GREATER LONDON","A","A"
"{4E95D757-1C84-EDA1-E050-A8C0630539E2}","1524825","2017-02-28 00:00","F","Y","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1C85-EDA1-E050-A8C0630539E2}","292500","2017-03-17 00:00","T","N","F","RAINHAM","HAVERING","GREATER LONDON","B","A"
"{4E95D757-1C88-EDA1-E050-A8C0630539E2}","430000","2017-03-01 00:00","S","N","F","HORNCHURCH","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C89-EDA1-E050-A8C0630539E2}","410000","2017-03-02 00:00","S","N","F","HORNCHURCH","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C8A-EDA1-E050-A8C0630539E2}","2014414","2017-03-21 00:00","F","Y","L","LONDON","KENSINGTON AND CHELSEA","GREATER LONDON","A","A"
"{4E95D757-1C8C-EDA1-E050-A8C0630539E2}","710000","2017-02-28 00:00","D","Y","F","ROMFORD","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C8D-EDA1-E050-A8C0630539E2}","400000","2017-03-27 00:00","T","N","F","RAINHAM","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C8E-EDA1-E050-A8C0630539E2}","377000","2017-03-24 00:00","T","N","F","HORNCHURCH","HAVERING","GREATER LONDON","A","A"
"{4E95D757-1C8F-EDA1-E050-A8C0630539E2}","385000","2017-03-13 00:00","F","N","L","LONDON","REDBRIDGE","GREATER LONDON","A","A"
"{4E95D757-1D1F-EDA1-E050-A8C0630539E2}","355000","2017-03-27 00:00","S","N","F","WOKINGHAM","WOKINGHAM","WOKINGHAM","A","A"
"{4E95D757-1D20-EDA1-E050-A8C0630539E2}","365000","2017-04-13 00:00","D","N","F","ABINGDON","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"{4E95D757-1D21-EDA1-E050-A8C0630539E2}","335000","2017-03-22 00:00","S","N","F","ABINGDON","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"{4E95D757-1D22-EDA1-E050-A8C0630539E2}","365000","2017-03-17 00:00","S","N","F","READING","WOKINGHAM","WOKINGHAM","A","A"
"{4E95D757-1D23-EDA1-E050-A8C0630539E2}","508000","2017-03-23 00:00","D","N","F","NEWBURY","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{4E95D757-1D24-EDA1-E050-A8C0630539E2}","440000","2017-04-03 00:00","S","N","F","WINDSOR","WINDSOR AND MAIDENHEAD","WINDSOR AND MAIDENHEAD","A","A"
"{4E95D757-1D25-EDA1-E050-A8C0630539E2}","945000","2017-03-23 00:00","D","N","F","MAIDENHEAD","WINDSOR AND MAIDENHEAD","WINDSOR AND MAIDENHEAD","A","A"
"{4E95D757-1D26-EDA1-E050-A8C0630539E2}","700000","2017-04-11 00:00","D","N","F","ABINGDON","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"{4E95D757-1D27-EDA1-E050-A8C0630539E2}","375000","2017-03-31 00:00","S","N","F","READING","WOKINGHAM","WOKINGHAM","A","A"
"{4E95D757-1D28-EDA1-E050-A8C0630539E2}","315000","2017-03-02 00:00","S","N","F","READING","READING","READING","A","A"
"{4E95D757-1D29-EDA1-E050-A8C0630539E2}","367500","2017-04-07 00:00","T","N","F","READING","READING","READING","A","A"
"{4E95D757-1D2A-EDA1-E050-A8C0630539E2}","350000","2017-03-30 00:00","T","N","F","READING","READING","READING","A","A"
"{4E95D757-1D2B-EDA1-E050-A8C0630539E2}","340000","2017-03-21 00:00","S","N","F","OXFORD","VALE OF WHITE HORSE","OXFORDSHIRE","B","A"
"{4E95D757-1D2C-EDA1-E050-A8C0630539E2}","500000","2017-03-30 00:00","S","N","F","MAIDENHEAD","WINDSOR AND MAIDENHEAD","WINDSOR AND MAIDENHEAD","A","A"
"{4E95D757-1D2E-EDA1-E050-A8C0630539E2}","355000","2017-03-31 00:00","S","N","F","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{4E95D757-1D2F-EDA1-E050-A8C0630539E2}","420000","2017-03-31 00:00","D","N","F","READING","WOKINGHAM","WOKINGHAM","A","A"
"{4E95D757-1D30-EDA1-E050-A8C0630539E2}","290000","2017-03-31 00:00","S","N","F","ABINGDON","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"{4E95D757-1D31-EDA1-E050-A8C0630539E2}","300000","2017-03-10 00:00","T","N","F","READING","WOKINGHAM","WOKINGHAM","A","A"
"{4E95D757-1D32-EDA1-E050-A8C0630539E2}","283500","2017-03-21 00:00","T","N","F","ABINGDON","VALE OF WHITE HORSE","OXFORDSHIRE","A","A"
"{4E95D757-1D33-EDA1-E050-A8C0630539E2}","225000","2017-04-13 00:00","T","N","F","READING","READING","READING","A","A"
"{4E95D757-1D34-EDA1-E050-A8C0630539E2}","550000","2017-04-04 00:00","D","N","F","CROWTHORNE","WOKINGHAM","WOKINGHAM","A","A"
"{4E95D757-1D35-EDA1-E050-A8C0630539E2}","385000","2017-03-17 00:00","D","N","F","NEWBURY","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{4E95D757-1D36-EDA1-E050-A8C0630539E2}","525000","2017-04-06 00:00","D","N","F","BRACKNELL","BRACKNELL FOREST","BRACKNELL FOREST","A","A"
"{4E95D757-1D37-EDA1-E050-A8C0630539E2}","275000","2017-03-22 00:00","T","N","F","READING","READING","READING","A","A"
"{4E95D757-1D38-EDA1-E050-A8C0630539E2}","260000","2017-03-31 00:00","T","N","F","READING","READING","READING","A","A"
"{4E95D757-1D39-EDA1-E050-A8C0630539E2}","405000","2017-03-28 00:00","D","N","F","BRACKNELL","BRACKNELL FOREST","BRACKNELL FOREST","A","A"
"{4E95D757-1D3A-EDA1-E050-A8C0630539E2}","635500","2017-03-17 00:00","D","N","F","NEWBURY","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{4E95D757-1D3B-EDA1-E050-A8C0630539E2}","365000","2017-03-31 00:00","D","N","F","WOKINGHAM","WOKINGHAM","WOKINGHAM","A","A"
"{4E95D757-1D3C-EDA1-E050-A8C0630539E2}","327000","2017-03-24 00:00","S","N","F","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{4E95D757-1D3D-EDA1-E050-A8C0630539E2}","730000","2017-04-07 00:00","D","N","F","MAIDENHEAD","WINDSOR AND MAIDENHEAD","WINDSOR AND MAIDENHEAD","A","A"
"{4E95D757-1D3E-EDA1-E050-A8C0630539E2}","580000","2017-03-31 00:00","F","N","L","READING","WEST BERKSHIRE","WEST BERKSHIRE","A","A"
"{4E95D757-1D3F-EDA1-E050-A8C0630539E2}","1237500","2017-03-17 00:00","D","N","F","ASCOT","WINDSOR AND MAIDENHEAD","WINDSOR AND MAIDENHEAD","A","A"
"{4E95D757-1D40-EDA1-E050-A8C0630539E2}","715000","2017-04-13 00:00","D","N","F","READING","READING","READING","A","A"
"{4E95D757-1D41-EDA1-E050-A8C0630539E2}","350000","2017-03-31 00:00","S","N","F","READING","WOKINGHAM","WOKINGHAM","A","A"
"{4E95D757-21AE-EDA1-E050-A8C0630539E2}","692500","2017-03-31 00:00","S","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21AF-EDA1-E050-A8C0630539E2}","202500","2017-03-31 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21B0-EDA1-E050-A8C0630539E2}","210000","2017-04-25 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21B1-EDA1-E050-A8C0630539E2}","277000","2017-03-28 00:00","S","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21B2-EDA1-E050-A8C0630539E2}","370000","2017-04-07 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21B3-EDA1-E050-A8C0630539E2}","602500","2017-03-07 00:00","F","N","L","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21B4-EDA1-E050-A8C0630539E2}","305000","2017-04-24 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21B5-EDA1-E050-A8C0630539E2}","192500","2017-03-31 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21B6-EDA1-E050-A8C0630539E2}","255000","2017-03-03 00:00","S","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21B7-EDA1-E050-A8C0630539E2}","312000","2017-04-03 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{4E95D757-21B8-EDA1-E050-A8C0630539E2}","240000","2017-03-24 00:00","T","N","F","BRISTOL","CITY OF BRISTOL","CITY OF BRISTOL","A","A"
"{50F18103-E585-9FD5-E050-A8C063054923}","885000","2017-05-12 00:00","D","N","F","GREENFORD","EALING","GREATER LONDON","B","A"
"{50F18103-E586-9FD5-E050-A8C063054923}","461000","2017-05-12 00:00","T","N","F","LONDON","HARINGEY","GREATER LONDON","B","A"
"{50F18103-E587-9FD5-E050-A8C063054923}","337000","2017-04-25 00:00","T","N","F","HAYES","HILLINGDON","GREATER LONDON","B","A"
"{50F18103-E588-9FD5-E050-A8C063054923}","550000","2017-04-10 00:00","T","N","F","LONDON","HARINGEY","GREATER LONDON","B","A"
"{50F18103-E589-9FD5-E050-A8C063054923}","1035000","2017-04-28 00:00","T","N","F","LONDON","BRENT","GREATER LONDON","B","A"
"{50F18103-E58A-9FD5-E050-A8C063054923}","630000","2017-05-05 00:00","T","N","F","LONDON","EALING","GREATER LONDON","B","A"
"{50F18103-E58B-9FD5-E050-A8C063054923}","1475000","2017-04-28 00:00","T","N","F","LONDON","BRENT","GREATER LONDON","B","A"
"{50F18103-E58C-9FD5-E050-A8C063054923}","815000","2017-05-16 00:00","D","N","F","LONDON","BARNET","GREATER LONDON","B","A"
"{50F18103-E58D-9FD5-E050-A8C063054923}","8000","2017-05-19 00:00","O","N","F","LONDON","HARINGEY","GREATER LONDON","B","A"
"{50F18103-E58F-9FD5-E050-A8C063054923}","1200000","2017-04-21 00:00","D","N","F","ENFIELD","ENFIELD","GREATER LONDON","B","A"
"{50F18103-E590-9FD5-E050-A8C063054923}","542500","2017-05-11 00:00","S","N","F","WEMBLEY","BRENT","GREATER LONDON","B","A"
"{50F18103-E591-9FD5-E050-A8C063054923}","40000","2017-03-14 00:00","O","N","F","LONDON","HARINGEY","GREATER LONDON","B","A"
"{50F18103-E592-9FD5-E050-A8C063054923}","640000","2017-02-14 00:00","T","N","F","LONDON","BRENT","GREATER LONDON","B","A"
"{50F18103-E593-9FD5-E050-A8C063054923}","412000","2017-04-13 00:00","O","N","F","WEST DRAYTON","HILLINGDON","GREATER LONDON","B","A"
"{50F18103-E594-9FD5-E050-A8C063054923}","3077500","2017-03-31 00:00","O","N","F","RUISLIP","HILLINGDON","GREATER LONDON","B","A"
"{50F18103-E595-9FD5-E050-A8C063054923}","276000","2017-03-31 00:00","O","N","F","LONDON","ENFIELD","GREATER LONDON","B","A"
"{50F18103-E596-9FD5-E050-A8C063054923}","490000","2017-04-28 00:00","O","N","F","TEDDINGTON","RICHMOND UPON THAMES","GREATER LONDON","B","A"
"{50F18103-E597-9FD5-E050-A8C063054923}","700000","2017-05-08 00:00","T","N","F","LONDON","HARINGEY","GREATER LONDON","B","A"
"{50F18103-E598-9FD5-E050-A8C063054923}","2750000","2017-04-04 00:00","D","N","F","LONDON","EALING","GREATER LONDON","B","A"
"{50F18103-E599-9FD5-E050-A8C063054923}","207000","2017-03-01 00:00","T","N","F","SOUTHALL","EALING","GREATER LONDON","B","A"
"{50F18103-E59A-9FD5-E050-A8C063054923}","350000","2017-04-13 00:00","O","N","F","LONDON","BRENT","GREATER LONDON","B","A"
"{50F18103-E59B-9FD5-E050-A8C063054923}","322500","2017-04-28 00:00","T","N","F","LONDON","ENFIELD","GREATER LONDON","B","A"
"{50F18103-E59C-9FD5-E050-A8C063054923}","300000","2017-04-05 00:00","F","N","L","NORTHOLT","EALING","GREATER LONDON","B","A"
"{50F18103-E59D-9FD5-E050-A8C063054923}","65750","2017-01-25 00:00","O","N","F","LONDON","ENFIELD","GREATER LONDON","B","A"
"{50F18103-E7CB-9FD5-E050-A8C063054923}","9000000","2017-03-24 00:00","O","N","F","GREAT YARMOUTH","GREAT YARMOUTH","NORFOLK","B","A"
"{50F18103-E7CC-9FD5-E050-A8C063054923}","9000000","2017-03-24 00:00","O","N","F","GREAT YARMOUTH","GREAT YARMOUTH","NORFOLK","B","A"
"{50F18103-E7CE-9FD5-E050-A8C063054923}","221500","2017-04-03 00:00","T","N","F","NORWICH","SOUTH NORFOLK","NORFOLK","B","A"
"{50F18103-E7CF-9FD5-E050-A8C063054923}","210000","2017-03-17 00:00","O","N","F","KING'S LYNN","KING'S LYNN AND WEST NORFOLK","NORFOLK","B","A"
"{50F18103-E7D0-9FD5-E050-A8C063054923}","205000","2017-04-10 00:00","T","N","F","NORWICH","NORWICH","NORFOLK","B","A"
"{50F18103-E7D1-9FD5-E050-A8C063054923}","110000","2017-04-24 00:00","O","N","F","FAKENHAM","NORTH NORFOLK","NORFOLK","B","A"
"{50F18103-E7D2-9FD5-E050-A8C063054923}","147500","2017-03-31 00:00","F","N","L","NORWICH","BROADLAND","NORFOLK","B","A"
"{50F18103-E7D3-9FD5-E050-A8C063054923}","170000","2017-04-28 00:00","O","N","F","DISS","SOUTH NORFOLK","NORFOLK","B","A"
"{50F18103-E7D4-9FD5-E050-A8C063054923}","65000","2017-05-12 00:00","O","N","L","NORWICH","NORTH NORFOLK","NORFOLK","B","A"
"{50F18103-E7D5-9FD5-E050-A8C063054923}","304000","2017-04-27 00:00","O","N","F","NORWICH","SOUTH NORFOLK","NORFOLK","B","A"
"{50F18103-E7D6-9FD5-E050-A8C063054923}","123500","2017-04-26 00:00","T","N","F","THETFORD","BRECKLAND","NORFOLK","B","A"
"{50F18103-E7D7-9FD5-E050-A8C063054923}","198000","2017-04-27 00:00","T","N","F","NORWICH","NORWICH","NORFOLK","B","A"
"{50F18103-E7D9-9FD5-E050-A8C063054923}","190000","2017-04-07 00:00","O","N","F","THETFORD","BRECKLAND","NORFOLK","B","A"
"{50F18103-E7DA-9FD5-E050-A8C063054923}","206250","2017-04-21 00:00","D","N","F","NORWICH","NORTH NORFOLK","NORFOLK","B","A"
"{50F18103-E7E8-9FD5-E050-A8C063054923}","175000","2017-01-03 00:00","D","N","F","NORWICH","NORTH NORFOLK","NORFOLK","B","A"
"{50F18103-E7E9-9FD5-E050-A8C063054923}","220000","2017-01-04 00:00","O","N","L","GREAT YARMOUTH","GREAT YARMOUTH","NORFOLK","B","A"
"{50F18103-E7EB-9FD5-E050-A8C063054923}","30000","2017-01-18 00:00","O","N","L","NORWICH","NORTH NORFOLK","NORFOLK","B","A"
"{50F18103-E7EC-9FD5-E050-A8C063054923}","4920","2017-01-11 00:00","O","N","F","KING'S LYNN","KING'S LYNN AND WEST NORFOLK","NORFOLK","B","A"
"{50F18103-E7ED-9FD5-E050-A8C063054923}","50000","2017-01-24 00:00","O","N","F","NORWICH","BROADLAND","NORFOLK","B","A"
